"sector","occuptional  (SSYK 2012)","sex","level of education","2014","2015","2016","2017","2018"
"0 all sectors","235 Teaching professionals not elsewhere classified","women","post-secondary education 3 years or more (ISCED97 5A)",31700,32700,33800,35200,36200
"0 all sectors","235 Teaching professionals not elsewhere classified","women","post-graduate education (ISCED97 6)",35700,36700,37500,39300,39700
"0 all sectors","235 Teaching professionals not elsewhere classified","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","241 Accountants, financial analysts and fund managers","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","241 Accountants, financial analysts and fund managers","men","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","241 Accountants, financial analysts and fund managers","men","upper secondary education, 2 years or less (ISCED97 3C)",37000,45600,48200,46600,46800
"0 all sectors","241 Accountants, financial analysts and fund managers","men","upper secondary education 3 years (ISCED97 3A)",46500,45900,49400,52100,56600
"0 all sectors","241 Accountants, financial analysts and fund managers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",47700,47300,46800,48100,50200
"0 all sectors","241 Accountants, financial analysts and fund managers","men","post-secondary education 3 years or more (ISCED97 5A)",49400,51200,52400,56500,54000
"0 all sectors","241 Accountants, financial analysts and fund managers","men","post-graduate education (ISCED97 6)",56800,60400,60100,59000,61800
"0 all sectors","241 Accountants, financial analysts and fund managers","men","no information about level of educational attainment",..,47000,59300,55100,53500
"0 all sectors","241 Accountants, financial analysts and fund managers","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","241 Accountants, financial analysts and fund managers","women","primary and secondary education 9-10 years (ISCED97 2)",34700,35700,40200,39100,42500
"0 all sectors","241 Accountants, financial analysts and fund managers","women","upper secondary education, 2 years or less (ISCED97 3C)",35800,35300,39200,37400,40300
"0 all sectors","241 Accountants, financial analysts and fund managers","women","upper secondary education 3 years (ISCED97 3A)",36600,38500,39200,40500,42000
"0 all sectors","241 Accountants, financial analysts and fund managers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",37700,39000,40300,42200,41400
"0 all sectors","241 Accountants, financial analysts and fund managers","women","post-secondary education 3 years or more (ISCED97 5A)",41200,42200,42700,44400,44600
"0 all sectors","241 Accountants, financial analysts and fund managers","women","post-graduate education (ISCED97 6)",48100,49300,47400,47700,53400
"0 all sectors","241 Accountants, financial analysts and fund managers","women","no information about level of educational attainment",..,..,..,50300,49100
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men","primary and secondary education 9-10 years (ISCED97 2)",40100,40300,38200,38500,39900
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men","upper secondary education, 2 years or less (ISCED97 3C)",38400,38800,41000,39000,41800
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men","upper secondary education 3 years (ISCED97 3A)",39600,39600,41000,44700,42500
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men","post-secondary education, less than 3 years (ISCED97 4+5B)",40800,40900,44000,42500,44000
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men","post-secondary education 3 years or more (ISCED97 5A)",44200,44600,45200,46400,48100
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men","post-graduate education (ISCED97 6)",48600,50100,51200,52800,51600
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men","no information about level of educational attainment",53500,60200,..,..,59300
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women","primary and secondary education 9-10 years (ISCED97 2)",31900,33600,31500,31400,33800
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women","upper secondary education, 2 years or less (ISCED97 3C)",32600,32800,33800,35800,37400
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women","upper secondary education 3 years (ISCED97 3A)",33900,34100,34800,35800,37200
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women","post-secondary education, less than 3 years (ISCED97 4+5B)",36600,37900,37800,38000,39500
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women","post-secondary education 3 years or more (ISCED97 5A)",37700,38500,39700,40400,41900
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women","post-graduate education (ISCED97 6)",45100,45800,46600,46000,47300
"0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women","no information about level of educational attainment",38900,37800,46100,45100,48500
"0 all sectors","243 Marketing and public relations professionals","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","243 Marketing and public relations professionals","men","primary and secondary education 9-10 years (ISCED97 2)",41100,42000,40300,36400,38500
"0 all sectors","243 Marketing and public relations professionals","men","upper secondary education, 2 years or less (ISCED97 3C)",41700,40700,39500,41800,43100
"0 all sectors","243 Marketing and public relations professionals","men","upper secondary education 3 years (ISCED97 3A)",43400,42900,43300,40600,39500
"0 all sectors","243 Marketing and public relations professionals","men","post-secondary education, less than 3 years (ISCED97 4+5B)",41800,43100,39800,41700,43700
"0 all sectors","243 Marketing and public relations professionals","men","post-secondary education 3 years or more (ISCED97 5A)",44800,46800,45400,45000,48200
"0 all sectors","243 Marketing and public relations professionals","men","post-graduate education (ISCED97 6)",..,53300,51100,..,..
"0 all sectors","243 Marketing and public relations professionals","men","no information about level of educational attainment",..,..,52100,..,57600
"0 all sectors","243 Marketing and public relations professionals","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","243 Marketing and public relations professionals","women","primary and secondary education 9-10 years (ISCED97 2)",37100,..,..,..,..
"0 all sectors","243 Marketing and public relations professionals","women","upper secondary education, 2 years or less (ISCED97 3C)",36900,32700,35400,38700,39600
"0 all sectors","243 Marketing and public relations professionals","women","upper secondary education 3 years (ISCED97 3A)",36600,35300,35400,38700,39200
"0 all sectors","243 Marketing and public relations professionals","women","post-secondary education, less than 3 years (ISCED97 4+5B)",38100,37900,37400,38500,40000
"0 all sectors","243 Marketing and public relations professionals","women","post-secondary education 3 years or more (ISCED97 5A)",39000,39700,39600,40800,41800
"0 all sectors","243 Marketing and public relations professionals","women","post-graduate education (ISCED97 6)",..,..,47000,..,48000
"0 all sectors","243 Marketing and public relations professionals","women","no information about level of educational attainment",..,43600,..,..,50800
"0 all sectors","251 ICT architects, systems analysts and test managers","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","251 ICT architects, systems analysts and test managers","men","primary and secondary education 9-10 years (ISCED97 2)",35700,39500,46800,43500,43000
"0 all sectors","251 ICT architects, systems analysts and test managers","men","upper secondary education, 2 years or less (ISCED97 3C)",40200,41800,42900,43000,44200
"0 all sectors","251 ICT architects, systems analysts and test managers","men","upper secondary education 3 years (ISCED97 3A)",40700,43600,42600,42500,44100
"0 all sectors","251 ICT architects, systems analysts and test managers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",40700,41800,42900,42700,44000
"0 all sectors","251 ICT architects, systems analysts and test managers","men","post-secondary education 3 years or more (ISCED97 5A)",43100,43700,45000,44900,46500
"0 all sectors","251 ICT architects, systems analysts and test managers","men","post-graduate education (ISCED97 6)",46500,47600,53300,50200,55000
"0 all sectors","251 ICT architects, systems analysts and test managers","men","no information about level of educational attainment",43200,..,47500,46500,46100
"0 all sectors","251 ICT architects, systems analysts and test managers","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","251 ICT architects, systems analysts and test managers","women","primary and secondary education 9-10 years (ISCED97 2)",39000,36300,40100,40100,44200
"0 all sectors","251 ICT architects, systems analysts and test managers","women","upper secondary education, 2 years or less (ISCED97 3C)",38600,40000,40900,41100,42800
"0 all sectors","251 ICT architects, systems analysts and test managers","women","upper secondary education 3 years (ISCED97 3A)",39100,41800,41100,42600,43200
"0 all sectors","251 ICT architects, systems analysts and test managers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",40300,41900,41500,43100,42800
"0 all sectors","251 ICT architects, systems analysts and test managers","women","post-secondary education 3 years or more (ISCED97 5A)",41100,41900,43500,44900,45100
"0 all sectors","251 ICT architects, systems analysts and test managers","women","post-graduate education (ISCED97 6)",42600,44900,44200,46800,48200
"0 all sectors","251 ICT architects, systems analysts and test managers","women","no information about level of educational attainment",..,..,41500,43000,43100
