"region","sector","occuptional  (SSYK 2012)","sex","2014","2015","2016","2017","2018","2019","2020"
"SE22 South Sweden","0 all sectors","122 Human resource managers","women",600,..,..,430,520,630,710
"SE22 South Sweden","0 all sectors","123 Administration and planning managers","men",910,850,850,740,500,500,440
"SE22 South Sweden","0 all sectors","123 Administration and planning managers","women",510,470,..,500,340,360,380
"SE22 South Sweden","0 all sectors","124 Information, communication and public relations managers","men",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","124 Information, communication and public relations managers","women",160,200,220,..,..,280,240
"SE22 South Sweden","0 all sectors","125 Sales and marketing managers","men",2700,2900,2600,..,..,..,3600
"SE22 South Sweden","0 all sectors","125 Sales and marketing managers","women",..,..,..,710,700,850,..
"SE22 South Sweden","0 all sectors","129 Administration and service managers not elsewhere classified","men",1400,1200,1400,..,..,1800,1700
"SE22 South Sweden","0 all sectors","129 Administration and service managers not elsewhere classified","women",..,..,1100,910,1200,1300,1200
"SE22 South Sweden","0 all sectors","131 Information and communications technology service managers","men",680,..,..,..,890,920,990
"SE22 South Sweden","0 all sectors","131 Information and communications technology service managers","women",220,..,230,200,210,300,250
"SE22 South Sweden","0 all sectors","132 Supply, logistics and transport managers","men",..,..,1000,1500,1600,1600,..
"SE22 South Sweden","0 all sectors","132 Supply, logistics and transport managers","women",..,..,..,..,210,210,..
"SE22 South Sweden","0 all sectors","133 Research and development managers","men",520,460,580,590,590,550,720
"SE22 South Sweden","0 all sectors","133 Research and development managers","women",..,..,..,..,..,210,230
"SE22 South Sweden","0 all sectors","134 Architectural and engineering managers","men",870,960,1100,1200,1100,880,..
"SE22 South Sweden","0 all sectors","134 Architectural and engineering managers","women",240,300,310,340,390,370,370
"SE22 South Sweden","0 all sectors","135 Real estate and head of administration manager","men",..,..,..,..,..,280,..
"SE22 South Sweden","0 all sectors","135 Real estate and head of administration manager","women",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","136 Production managers in construction and mining","men",2300,..,2100,2100,1700,1800,1900
"SE22 South Sweden","0 all sectors","136 Production managers in construction and mining","women",..,..,160,130,140,140,160
"SE22 South Sweden","0 all sectors","137 Production managers in manufacturing","men",1500,1500,1700,1700,1600,1700,1300
"SE22 South Sweden","0 all sectors","137 Production managers in manufacturing","women",260,310,..,..,..,..,..
"SE22 South Sweden","0 all sectors","138 Forestry and agricultural production managers","men",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","138 Forestry and agricultural production managers","women",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","141 Primary and secondary schools and adult education managers","men",430,420,490,560,510,490,480
"SE22 South Sweden","0 all sectors","141 Primary and secondary schools and adult education managers","women",740,850,960,970,1000,1100,1200
"SE22 South Sweden","0 all sectors","142 Preschool managers","men",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","142 Preschool managers","women",470,430,490,590,670,710,820
"SE22 South Sweden","0 all sectors","149 Education managers not elsewhere classified","men",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","149 Education managers not elsewhere classified","women",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","151 Health care managers","men",..,360,400,370,420,330,370
"SE22 South Sweden","0 all sectors","151 Health care managers","women",1400,1400,1400,1300,1400,1500,1300
"SE22 South Sweden","0 all sectors","152 Managers in social and curative care","men",130,150,240,..,220,150,140
"SE22 South Sweden","0 all sectors","152 Managers in social and curative care","women",380,460,450,520,510,580,520
"SE22 South Sweden","0 all sectors","153 Elderly care managers","men",180,200,190,190,200,200,230
"SE22 South Sweden","0 all sectors","153 Elderly care managers","women",1000,1100,1100,1100,1100,1100,1200
"SE22 South Sweden","0 all sectors","154 Managers and leaders within religious bodies","men",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","154 Managers and leaders within religious bodies","women",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","159 Other social services managers","men",1100,1100,1200,1100,1100,1400,1300
"SE22 South Sweden","0 all sectors","159 Other social services managers","women",890,870,1100,1100,1000,1100,1100
"SE22 South Sweden","0 all sectors","161 Financial and insurance managers","men",..,300,..,230,230,190,..
"SE22 South Sweden","0 all sectors","161 Financial and insurance managers","women",..,220,..,..,..,..,..
"SE22 South Sweden","0 all sectors","171 Hotel and conference managers","men",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","171 Hotel and conference managers","women",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","172 Restaurant managers","men",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","172 Restaurant managers","women",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","173 Retail and wholesale trade managers","men",..,..,..,..,290,..,..
"SE22 South Sweden","0 all sectors","173 Retail and wholesale trade managers","women",..,..,..,..,190,130,..
"SE22 South Sweden","0 all sectors","174 Sports, leisure and wellness managers","men",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","174 Sports, leisure and wellness managers","women",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","179 Other services managers not elsewhere classified","men",..,..,..,460,340,330,320
"SE22 South Sweden","0 all sectors","179 Other services managers not elsewhere classified","women",170,210,200,180,230,..,260
"SE22 South Sweden","0 all sectors","211 Physicists and chemists","men",400,420,420,..,390,380,410
"SE22 South Sweden","0 all sectors","211 Physicists and chemists","women",320,260,270,..,250,350,330
"SE22 South Sweden","0 all sectors","212 Mathematicians, actuaries and statisticians","men",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","212 Mathematicians, actuaries and statisticians","women",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","213 Biologists, pharmacologists and specialists in agriculture and forestry","men",..,..,..,..,450,..,470
"SE22 South Sweden","0 all sectors","213 Biologists, pharmacologists and specialists in agriculture and forestry","women",..,..,..,250,450,350,..
"SE22 South Sweden","0 all sectors","214 Engineering professionals","men",7000,7100,7700,8900,8200,8800,8500
"SE22 South Sweden","0 all sectors","214 Engineering professionals","women",1900,1900,1900,2400,2300,2500,2700
"SE22 South Sweden","0 all sectors","216 Architects and surveyors","men",..,..,..,630,..,..,..
"SE22 South Sweden","0 all sectors","216 Architects and surveyors","women",660,720,680,820,640,..,..
"SE22 South Sweden","0 all sectors","217 Designers","men",..,..,..,870,..,..,..
"SE22 South Sweden","0 all sectors","217 Designers","women",..,..,..,..,..,550,..
"SE22 South Sweden","0 all sectors","218 Specialists within environmental and health protection","men",420,350,380,380,..,..,460
"SE22 South Sweden","0 all sectors","218 Specialists within environmental and health protection","women",490,510,640,700,810,850,820
"SE22 South Sweden","0 all sectors","221 Medical doctors","men",2700,2900,2800,3200,2800,3000,3000
"SE22 South Sweden","0 all sectors","221 Medical doctors","women",2700,2800,2800,3100,3200,3300,3700
"SE22 South Sweden","0 all sectors","222 Nursing professionals","men",1400,1300,1400,1700,1500,1800,1400
"SE22 South Sweden","0 all sectors","222 Nursing professionals","women",10200,10100,10600,12000,11800,11600,11200
"SE22 South Sweden","0 all sectors","223 Nursing professionals (cont.)","men",230,220,240,240,350,240,250
"SE22 South Sweden","0 all sectors","223 Nursing professionals (cont.)","women",3200,3100,3200,3700,3300,3300,3300
"SE22 South Sweden","0 all sectors","224 Psychologists and psychotherapists","men",260,250,270,290,260,310,310
"SE22 South Sweden","0 all sectors","224 Psychologists and psychotherapists","women",720,..,..,..,760,..,..
"SE22 South Sweden","0 all sectors","225 Veterinarians","men",..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","225 Veterinarians","women",150,190,170,..,..,..,..
"SE22 South Sweden","0 all sectors","226 Dentists","men",..,..,180,..,..,..,190
"SE22 South Sweden","0 all sectors","226 Dentists","women",330,..,360,..,..,380,320
"SE22 South Sweden","0 all sectors","227 Naprapaths, physiotherapists, occupational therapists","men",370,330,..,350,..,..,..
"SE22 South Sweden","0 all sectors","227 Naprapaths, physiotherapists, occupational therapists","women",2200,2500,2200,2200,2400,3000,2600
"SE22 South Sweden","0 all sectors","228 Specialists in health care not elsewhere classified","men",..,..,..,150,180,..,..
"SE22 South Sweden","0 all sectors","228 Specialists in health care not elsewhere classified","women",..,..,970,..,950,820,960
"SE22 South Sweden","0 all sectors","231 University and higher education teachers","men",3700,3100,3000,3000,3000,2900,2900
"SE22 South Sweden","0 all sectors","231 University and higher education teachers","women",2700,2500,2400,2600,2500,2500,2600
"SE22 South Sweden","0 all sectors","232 Vocational education teachers","men",580,..,580,..,810,670,690
"SE22 South Sweden","0 all sectors","232 Vocational education teachers","women",590,600,610,..,720,650,730
"SE22 South Sweden","0 all sectors","233 Secondary education teachers","men",1400,1400,1700,1500,..,1500,1400
"SE22 South Sweden","0 all sectors","233 Secondary education teachers","women",2000,2200,2300,2000,2500,1900,1900
"SE22 South Sweden","0 all sectors","234 Primary- and pre-school teachers ","men",4500,4600,5500,5500,5300,5800,5900
"SE22 South Sweden","0 all sectors","234 Primary- and pre-school teachers ","women",20200,20600,22400,22600,22200,22400,22700
"SE22 South Sweden","0 all sectors","235 Teaching professionals not elsewhere classified","men",1300,1300,1700,1900,..,1300,1400
"SE22 South Sweden","0 all sectors","235 Teaching professionals not elsewhere classified","women",3800,4100,5200,5300,5300,4600,4600
"SE22 South Sweden","0 all sectors","241 Accountants, financial analysts and fund managers","men",2100,1900,2000,2600,2200,2700,3700
"SE22 South Sweden","0 all sectors","241 Accountants, financial analysts and fund managers","women",2700,2800,3100,3000,2700,3200,3300
"SE22 South Sweden","0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men",3500,3500,4200,4900,4600,4800,4500
"SE22 South Sweden","0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women",5800,6400,7300,9000,8500,8400,9100
"SE22 South Sweden","0 all sectors","243 Marketing and public relations professionals","men",1200,1300,1500,1400,1600,..,1500
"SE22 South Sweden","0 all sectors","243 Marketing and public relations professionals","women",1900,1900,2300,2000,2400,2800,2600
"SE22 South Sweden","0 all sectors","251 ICT architects, systems analysts and test managers","men",11000,10800,9500,10300,11100,13000,12400
"SE22 South Sweden","0 all sectors","251 ICT architects, systems analysts and test managers","women",2000,2100,..,2200,2400,3000,3100
"SE22 South Sweden","0 all sectors","261 Legal professionals","men",960,..,..,..,..,..,1000
"SE22 South Sweden","0 all sectors","261 Legal professionals","women",..,1900,..,..,..,..,..
"SE22 South Sweden","0 all sectors","262 Museum curators and librarians and related professionals","men",400,410,450,420,480,450,480
"SE22 South Sweden","0 all sectors","262 Museum curators and librarians and related professionals","women",930,960,1000,1100,1100,1100,1200
"SE22 South Sweden","0 all sectors","264 Authors, journalists and linguists","men",440,330,550,410,250,..,350
"SE22 South Sweden","0 all sectors","264 Authors, journalists and linguists","women",540,440,..,660,..,650,..
