"region","sector","occuptional  (SSYK 2012)","sex","2014","2015","2016","2017","2018"
"SE12 East-Central Sweden","4-5 private sector","149 Education managers not elsewhere classified","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","151 Health care managers","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","151 Health care managers","women",40800,36800,..,43100,43800
"SE12 East-Central Sweden","4-5 private sector","152 Managers in social and curative care","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","152 Managers in social and curative care","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","153 Elderly care managers","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","153 Elderly care managers","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","154 Managers and leaders within religious bodies","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","154 Managers and leaders within religious bodies","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","159 Other social services managers","men",43200,43800,45100,47300,49000
"SE12 East-Central Sweden","4-5 private sector","159 Other social services managers","women",39000,39900,37400,42800,43000
"SE12 East-Central Sweden","4-5 private sector","161 Financial and insurance managers","men",67600,66600,58500,71800,..
"SE12 East-Central Sweden","4-5 private sector","161 Financial and insurance managers","women",51600,54700,57100,58300,59000
"SE12 East-Central Sweden","4-5 private sector","171 Hotel and conference managers","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","171 Hotel and conference managers","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","172 Restaurant managers","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","172 Restaurant managers","women",..,31900,31900,32900,33000
"SE12 East-Central Sweden","4-5 private sector","173 Retail and wholesale trade managers","men",35700,31900,..,48200,47700
"SE12 East-Central Sweden","4-5 private sector","173 Retail and wholesale trade managers","women",..,40800,..,36500,36500
"SE12 East-Central Sweden","4-5 private sector","174 Sports, leisure and wellness managers","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","174 Sports, leisure and wellness managers","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","179 Other services managers not elsewhere classified","men",43300,38700,39400,41700,45800
"SE12 East-Central Sweden","4-5 private sector","179 Other services managers not elsewhere classified","women",36400,40700,39700,40700,41100
"SE12 East-Central Sweden","4-5 private sector","211 Physicists and chemists","men",46800,39700,39900,43200,43600
"SE12 East-Central Sweden","4-5 private sector","211 Physicists and chemists","women",38400,37800,39000,40100,42600
"SE12 East-Central Sweden","4-5 private sector","212 Mathematicians, actuaries and statisticians","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","212 Mathematicians, actuaries and statisticians","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","213 Biologists, pharmacologists and specialists in agriculture and forestry","men",34800,34500,33100,38600,43700
"SE12 East-Central Sweden","4-5 private sector","213 Biologists, pharmacologists and specialists in agriculture and forestry","women",36400,38000,37400,36900,38700
"SE12 East-Central Sweden","4-5 private sector","214 Engineering professionals","men",42100,42500,43100,44600,45300
"SE12 East-Central Sweden","4-5 private sector","214 Engineering professionals","women",40300,40700,42100,43700,44100
"SE12 East-Central Sweden","4-5 private sector","216 Architects and surveyors","men",..,..,..,..,44500
"SE12 East-Central Sweden","4-5 private sector","216 Architects and surveyors","women",..,37700,..,39300,34100
"SE12 East-Central Sweden","4-5 private sector","217 Designers","men",31900,33400,34100,34500,32800
"SE12 East-Central Sweden","4-5 private sector","217 Designers","women",28000,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","218 Specialists within environmental and health protection","men",40300,37200,37000,37700,40400
"SE12 East-Central Sweden","4-5 private sector","218 Specialists within environmental and health protection","women",..,37300,37900,39800,41400
"SE12 East-Central Sweden","4-5 private sector","221 Medical doctors","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","221 Medical doctors","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","222 Nursing professionals","men",..,36700,33800,..,..
"SE12 East-Central Sweden","4-5 private sector","222 Nursing professionals","women",36200,36800,34800,..,..
"SE12 East-Central Sweden","4-5 private sector","223 Nursing professionals (cont.)","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","223 Nursing professionals (cont.)","women",31900,33100,34200,36500,37500
"SE12 East-Central Sweden","4-5 private sector","224 Psychologists and psychotherapists","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","224 Psychologists and psychotherapists","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","225 Veterinarians","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","225 Veterinarians","women",40800,39800,44400,46300,39100
"SE12 East-Central Sweden","4-5 private sector","226 Dentists","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","226 Dentists","women",45200,..,..,..,49100
"SE12 East-Central Sweden","4-5 private sector","227 Naprapaths, physiotherapists, occupational therapists","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","227 Naprapaths, physiotherapists, occupational therapists","women",..,28800,30200,30800,33700
"SE12 East-Central Sweden","4-5 private sector","228 Specialists in health care not elsewhere classified","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","228 Specialists in health care not elsewhere classified","women",34400,33300,35000,36100,37300
"SE12 East-Central Sweden","4-5 private sector","231 University and higher education teachers","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","231 University and higher education teachers","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","232 Vocational education teachers","men",35700,35900,35100,..,34200
"SE12 East-Central Sweden","4-5 private sector","232 Vocational education teachers","women",..,..,31600,..,32000
"SE12 East-Central Sweden","4-5 private sector","233 Secondary education teachers","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","233 Secondary education teachers","women",33400,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","234 Primary- and pre-school teachers ","men",28700,28500,29100,30800,31300
"SE12 East-Central Sweden","4-5 private sector","234 Primary- and pre-school teachers ","women",26600,28600,29400,29800,30000
"SE12 East-Central Sweden","4-5 private sector","235 Teaching professionals not elsewhere classified","men",30700,..,32600,31900,..
"SE12 East-Central Sweden","4-5 private sector","235 Teaching professionals not elsewhere classified","women",29400,30200,32200,33300,34500
"SE12 East-Central Sweden","4-5 private sector","241 Accountants, financial analysts and fund managers","men",43700,43100,46300,45800,47500
"SE12 East-Central Sweden","4-5 private sector","241 Accountants, financial analysts and fund managers","women",38000,35900,39700,39400,40400
"SE12 East-Central Sweden","4-5 private sector","242 Organisation analysts, policy administrators and human resource specialists","men",43800,43300,43500,46400,44200
"SE12 East-Central Sweden","4-5 private sector","242 Organisation analysts, policy administrators and human resource specialists","women",37200,37400,37800,38600,39900
"SE12 East-Central Sweden","4-5 private sector","243 Marketing and public relations professionals","men",43400,40100,44600,41700,..
"SE12 East-Central Sweden","4-5 private sector","243 Marketing and public relations professionals","women",36700,32000,35000,37400,37000
"SE12 East-Central Sweden","4-5 private sector","251 ICT architects, systems analysts and test managers","men",39100,40600,41500,41400,41800
"SE12 East-Central Sweden","4-5 private sector","251 ICT architects, systems analysts and test managers","women",39300,39100,41100,43100,41200
"SE12 East-Central Sweden","4-5 private sector","261 Legal professionals","men",57200,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","261 Legal professionals","women",49100,47400,44400,42500,..
"SE12 East-Central Sweden","4-5 private sector","262 Museum curators and librarians and related professionals","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","262 Museum curators and librarians and related professionals","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","264 Authors, journalists and linguists","men",31900,33200,33500,34800,35900
"SE12 East-Central Sweden","4-5 private sector","264 Authors, journalists and linguists","women",29700,30500,33500,31000,33700
"SE12 East-Central Sweden","4-5 private sector","265 Creative and performing artists","men",..,32100,33400,35400,33100
"SE12 East-Central Sweden","4-5 private sector","265 Creative and performing artists","women",..,32300,32400,33000,34800
"SE12 East-Central Sweden","4-5 private sector","266 Social work and counselling professionals","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","266 Social work and counselling professionals","women",..,..,..,38200,35500
"SE12 East-Central Sweden","4-5 private sector","267 Religious professionals and deacons","men",36600,37600,38600,40500,..
"SE12 East-Central Sweden","4-5 private sector","267 Religious professionals and deacons","women",34100,35200,36300,37300,38600
"SE12 East-Central Sweden","4-5 private sector","311 Physical and engineering science technicians","men",36800,37500,39700,40600,41200
"SE12 East-Central Sweden","4-5 private sector","311 Physical and engineering science technicians","women",34100,34900,38000,35700,34500
"SE12 East-Central Sweden","4-5 private sector","312 Construction and manufacturing supervisors","men",33500,35800,34500,41000,41900
"SE12 East-Central Sweden","4-5 private sector","312 Construction and manufacturing supervisors","women",35400,32600,34300,38300,40800
"SE12 East-Central Sweden","4-5 private sector","315 Ship and aircraft controllers and technicians","men",..,..,36100,34200,36600
"SE12 East-Central Sweden","4-5 private sector","315 Ship and aircraft controllers and technicians","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","321 Medical and pharmaceutical technicians","men",30800,34800,33900,33800,34300
"SE12 East-Central Sweden","4-5 private sector","321 Medical and pharmaceutical technicians","women",31100,32800,32700,32200,33300
"SE12 East-Central Sweden","4-5 private sector","323 Complementary medicine therapists and associate professionals","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","323 Complementary medicine therapists and associate professionals","women",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","324 Veterinary assistants","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","324 Veterinary assistants","women",25000,25900,26400,29300,27100
"SE12 East-Central Sweden","4-5 private sector","325 Dental hygienists","men",..,..,..,..,..
"SE12 East-Central Sweden","4-5 private sector","325 Dental hygienists","women",29300,30100,30000,31700,32400
"SE12 East-Central Sweden","4-5 private sector","331 Financial and accounting associate professionals","men",34200,38000,36400,35200,38200
