"sector","occuptional  (SSYK 2012)","sex","age","2014","2015","2016","2017","2018"
"0 all sectors","312 Construction and manufacturing supervisors","women","18-24 years",..,..,..,28300,29000
"0 all sectors","312 Construction and manufacturing supervisors","women","25-34 years",30500,28300,31700,34400,35200
"0 all sectors","312 Construction and manufacturing supervisors","women","35-44 years",35100,35700,36600,37700,40500
"0 all sectors","312 Construction and manufacturing supervisors","women","45-54 years",..,..,36600,37000,38000
"0 all sectors","312 Construction and manufacturing supervisors","women","55-64 years",30000,33900,35400,35600,34800
"0 all sectors","312 Construction and manufacturing supervisors","women","65-66 years",..,..,..,..,..
"0 all sectors","315 Ship and aircraft controllers and technicians","men","18-24 years",..,..,..,..,..
"0 all sectors","315 Ship and aircraft controllers and technicians","men","25-34 years",39400,39100,40100,39700,41600
"0 all sectors","315 Ship and aircraft controllers and technicians","men","35-44 years",51700,53800,52100,49700,50100
"0 all sectors","315 Ship and aircraft controllers and technicians","men","45-54 years",51300,60200,58300,55700,61500
"0 all sectors","315 Ship and aircraft controllers and technicians","men","55-64 years",52700,55400,55200,..,58400
"0 all sectors","315 Ship and aircraft controllers and technicians","men","65-66 years",..,..,..,..,..
"0 all sectors","315 Ship and aircraft controllers and technicians","women","18-24 years",..,..,..,..,..
"0 all sectors","315 Ship and aircraft controllers and technicians","women","25-34 years",..,..,..,..,..
"0 all sectors","315 Ship and aircraft controllers and technicians","women","35-44 years",55200,..,58200,57000,61400
"0 all sectors","315 Ship and aircraft controllers and technicians","women","45-54 years",72200,..,..,66100,71100
"0 all sectors","315 Ship and aircraft controllers and technicians","women","55-64 years",..,..,..,..,..
"0 all sectors","315 Ship and aircraft controllers and technicians","women","65-66 years",..,..,..,..,..
"0 all sectors","321 Medical and pharmaceutical technicians","men","18-24 years",22300,23900,27300,25900,26300
"0 all sectors","321 Medical and pharmaceutical technicians","men","25-34 years",28200,29700,29400,30200,30900
"0 all sectors","321 Medical and pharmaceutical technicians","men","35-44 years",32900,34200,36300,36500,37800
"0 all sectors","321 Medical and pharmaceutical technicians","men","45-54 years",32600,35200,34800,36300,36800
"0 all sectors","321 Medical and pharmaceutical technicians","men","55-64 years",31800,34100,35100,36000,36700
"0 all sectors","321 Medical and pharmaceutical technicians","men","65-66 years",..,32100,34300,34000,36200
"0 all sectors","321 Medical and pharmaceutical technicians","women","18-24 years",24200,25200,25500,26700,27000
"0 all sectors","321 Medical and pharmaceutical technicians","women","25-34 years",28000,28900,28700,29500,30500
"0 all sectors","321 Medical and pharmaceutical technicians","women","35-44 years",30600,31900,32200,33100,33700
"0 all sectors","321 Medical and pharmaceutical technicians","women","45-54 years",30900,32100,33000,33700,34700
"0 all sectors","321 Medical and pharmaceutical technicians","women","55-64 years",31100,31800,33000,33900,34900
"0 all sectors","321 Medical and pharmaceutical technicians","women","65-66 years",31500,32800,33400,34800,35500
"0 all sectors","323 Complementary medicine therapists and associate professionals","men","18-24 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","men","25-34 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","men","35-44 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","men","45-54 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","men","55-64 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","men","65-66 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","women","18-24 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","women","25-34 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","women","35-44 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","women","45-54 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","women","55-64 years",..,..,..,..,..
"0 all sectors","323 Complementary medicine therapists and associate professionals","women","65-66 years",..,..,..,..,..
"0 all sectors","324 Veterinary assistants","men","18-24 years",..,..,..,..,..
"0 all sectors","324 Veterinary assistants","men","25-34 years",..,..,..,..,..
"0 all sectors","324 Veterinary assistants","men","35-44 years",..,..,..,..,..
"0 all sectors","324 Veterinary assistants","men","45-54 years",..,..,..,..,..
"0 all sectors","324 Veterinary assistants","men","55-64 years",..,..,..,..,..
"0 all sectors","324 Veterinary assistants","men","65-66 years",..,..,..,..,..
"0 all sectors","324 Veterinary assistants","women","18-24 years",21400,21800,22700,25700,23800
"0 all sectors","324 Veterinary assistants","women","25-34 years",25300,26200,25900,28400,27100
"0 all sectors","324 Veterinary assistants","women","35-44 years",26700,26200,27600,29800,29200
"0 all sectors","324 Veterinary assistants","women","45-54 years",26700,27400,28800,31200,30200
"0 all sectors","324 Veterinary assistants","women","55-64 years",..,..,..,30100,30200
"0 all sectors","324 Veterinary assistants","women","65-66 years",..,..,..,..,..
"0 all sectors","325 Dental hygienists","men","18-24 years",..,..,..,..,..
"0 all sectors","325 Dental hygienists","men","25-34 years",..,..,..,..,..
"0 all sectors","325 Dental hygienists","men","35-44 years",..,..,..,..,..
"0 all sectors","325 Dental hygienists","men","45-54 years",..,..,..,..,..
"0 all sectors","325 Dental hygienists","men","55-64 years",..,..,..,..,..
"0 all sectors","325 Dental hygienists","men","65-66 years",..,..,..,..,..
"0 all sectors","325 Dental hygienists","women","18-24 years",23100,24000,29900,25000,25700
"0 all sectors","325 Dental hygienists","women","25-34 years",25500,26200,27400,27600,28700
"0 all sectors","325 Dental hygienists","women","35-44 years",27800,28900,29500,30900,32100
"0 all sectors","325 Dental hygienists","women","45-54 years",29700,31400,32200,32200,33700
"0 all sectors","325 Dental hygienists","women","55-64 years",31400,31700,31300,33700,35100
"0 all sectors","325 Dental hygienists","women","65-66 years",..,..,..,..,..
"0 all sectors","331 Financial and accounting associate professionals","men","18-24 years",22700,24900,25900,25400,26600
"0 all sectors","331 Financial and accounting associate professionals","men","25-34 years",34700,34800,35100,35400,35700
"0 all sectors","331 Financial and accounting associate professionals","men","35-44 years",49200,50600,52500,49300,50000
"0 all sectors","331 Financial and accounting associate professionals","men","45-54 years",46200,50800,50800,49100,54700
"0 all sectors","331 Financial and accounting associate professionals","men","55-64 years",42000,45700,45800,45700,46800
"0 all sectors","331 Financial and accounting associate professionals","men","65-66 years",..,..,..,..,..
"0 all sectors","331 Financial and accounting associate professionals","women","18-24 years",22200,23300,24500,25000,25900
"0 all sectors","331 Financial and accounting associate professionals","women","25-34 years",30100,31200,31000,31600,32300
"0 all sectors","331 Financial and accounting associate professionals","women","35-44 years",34500,36100,35800,37200,36900
"0 all sectors","331 Financial and accounting associate professionals","women","45-54 years",35100,35800,36000,36700,39500
"0 all sectors","331 Financial and accounting associate professionals","women","55-64 years",33400,33600,34800,37000,37700
"0 all sectors","331 Financial and accounting associate professionals","women","65-66 years",32200,33700,..,..,..
"0 all sectors","332 Insurance advisers, sales and purchasing agents","men","18-24 years",27400,27500,27900,26500,27600
"0 all sectors","332 Insurance advisers, sales and purchasing agents","men","25-34 years",34100,35600,36700,35600,37700
"0 all sectors","332 Insurance advisers, sales and purchasing agents","men","35-44 years",41800,42400,44700,44600,45200
"0 all sectors","332 Insurance advisers, sales and purchasing agents","men","45-54 years",42200,43200,45300,47200,47000
"0 all sectors","332 Insurance advisers, sales and purchasing agents","men","55-64 years",42800,43500,45300,46300,47700
"0 all sectors","332 Insurance advisers, sales and purchasing agents","men","65-66 years",39400,43300,39800,39300,42200
"0 all sectors","332 Insurance advisers, sales and purchasing agents","women","18-24 years",25200,24800,24700,25300,25600
"0 all sectors","332 Insurance advisers, sales and purchasing agents","women","25-34 years",31200,31500,32500,31600,33200
"0 all sectors","332 Insurance advisers, sales and purchasing agents","women","35-44 years",36100,36800,37500,38500,40000
"0 all sectors","332 Insurance advisers, sales and purchasing agents","women","45-54 years",38800,39800,40800,40300,41400
"0 all sectors","332 Insurance advisers, sales and purchasing agents","women","55-64 years",36100,38300,37700,39500,42500
"0 all sectors","332 Insurance advisers, sales and purchasing agents","women","65-66 years",..,..,..,..,..
"0 all sectors","333 Business services agents","men","18-24 years",..,..,25300,25800,26700
"0 all sectors","333 Business services agents","men","25-34 years",..,32700,32300,34100,35900
"0 all sectors","333 Business services agents","men","35-44 years",34900,34300,35100,38400,39300
"0 all sectors","333 Business services agents","men","45-54 years",34300,35100,36500,41500,42000
"0 all sectors","333 Business services agents","men","55-64 years",34800,34800,34800,36800,40900
"0 all sectors","333 Business services agents","men","65-66 years",34100,34200,36100,32700,..
"0 all sectors","333 Business services agents","women","18-24 years",24200,27500,26500,27000,24700
"0 all sectors","333 Business services agents","women","25-34 years",28900,29300,29600,29500,32800
"0 all sectors","333 Business services agents","women","35-44 years",31000,31100,31400,33200,33100
"0 all sectors","333 Business services agents","women","45-54 years",31700,32100,32800,34700,34700
"0 all sectors","333 Business services agents","women","55-64 years",31300,31500,32700,33800,34500
"0 all sectors","333 Business services agents","women","65-66 years",..,..,..,31500,..
"0 all sectors","334 Administrative and specialized secretaries","men","18-24 years",..,27600,25300,26200,26000
