"region","sector","occupational group (SSYK)","sex","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"SE22 South Sweden","0 all sectors","112 Senior officials of special-interest organisations","women",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","121 Directors and chief executives","men",2000,1900,2300,1700,1700,1600,1600,1600,1300,..,1400
"SE22 South Sweden","0 all sectors","121 Directors and chief executives","women",..,..,..,..,..,..,210,220,220,250,270
"SE22 South Sweden","0 all sectors","122 Production and operations managers","men",6000,6200,6400,6200,6700,7000,6400,6700,6400,6400,6300
"SE22 South Sweden","0 all sectors","122 Production and operations managers","women",2000,2200,2200,2400,2600,3900,3900,4100,4600,5000,5100
"SE22 South Sweden","0 all sectors","123 Other specialist managers","men",5700,6100,6200,6700,7200,6900,6400,6700,6800,7000,6900
"SE22 South Sweden","0 all sectors","123 Other specialist managers","women",1800,1700,2000,2100,2400,2600,2700,3000,2500,2900,2700
"SE22 South Sweden","0 all sectors","124 Foreman","men",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","124 Foreman","women",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","131 Managers of small enterprises","men",5500,5700,5700,7000,6500,5100,4400,5300,5700,..,3400
"SE22 South Sweden","0 all sectors","131 Managers of small enterprises","women",1900,2100,2400,2500,2400,2500,2400,2500,..,2300,2100
"SE22 South Sweden","0 all sectors","211 Physicists, chemists and related professionals","men",330,400,460,450,520,570,460,460,430,470,510
"SE22 South Sweden","0 all sectors","211 Physicists, chemists and related professionals","women",250,260,310,350,310,360,350,340,330,..,380
"SE22 South Sweden","0 all sectors","212 Mathematicians and statisticians","men",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","212 Mathematicians and statisticians","women",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","213 Computing professionals","men",6000,6900,7200,7300,7800,10500,10000,8700,11800,10300,11700
"SE22 South Sweden","0 all sectors","213 Computing professionals","women",1600,1700,1900,2000,2200,2800,2700,2400,2500,2600,2600
"SE22 South Sweden","0 all sectors","214 Architects, engineers and related professionals","men",6500,6700,6600,5900,6700,8300,8900,7900,7800,7600,7800
"SE22 South Sweden","0 all sectors","214 Architects, engineers and related professionals","women",1500,1500,1600,1700,1600,2100,2300,2200,2200,2700,2500
"SE22 South Sweden","0 all sectors","221 Life science professionals","men",210,290,230,220,270,280,290,210,190,180,200
"SE22 South Sweden","0 all sectors","221 Life science professionals","women",150,250,210,220,230,230,290,250,..,..,..
"SE22 South Sweden","0 all sectors","222 Health professionals (except nursing)","men",3300,2800,3000,3000,3400,3300,3300,3300,3100,3500,3000
"SE22 South Sweden","0 all sectors","222 Health professionals (except nursing)","women",2900,2900,3100,3200,3400,3200,3200,3400,3300,3700,3800
"SE22 South Sweden","0 all sectors","223 Nursing and midwifery professionals","men",730,690,730,760,1100,410,420,420,340,490,550
"SE22 South Sweden","0 all sectors","223 Nursing and midwifery professionals","women",7700,7700,8000,8000,8700,3700,3800,4000,4100,4100,5200
"SE22 South Sweden","0 all sectors","231 College, university and higher education teaching professionals","men",3200,3100,2900,2800,2700,2600,2600,2700,2900,3100,3200
"SE22 South Sweden","0 all sectors","231 College, university and higher education teaching professionals","women",2100,2200,2200,2200,2100,2000,2100,2200,2300,2500,2600
"SE22 South Sweden","0 all sectors","232 Secondary education teaching professionals","men",3700,4000,3600,3600,4200,3500,3500,3400,3100,3000,2700
"SE22 South Sweden","0 all sectors","232 Secondary education teaching professionals","women",4100,4200,4000,3900,4100,4100,4000,3900,3600,3700,3700
"SE22 South Sweden","0 all sectors","233 Primary education teaching professionals","men",3200,3000,2900,2900,2900,2400,2500,2600,2600,2700,2600
"SE22 South Sweden","0 all sectors","233 Primary education teaching professionals","women",9700,9300,9100,9000,9000,8300,8000,8200,8200,8200,8400
"SE22 South Sweden","0 all sectors","234 Special education teaching professionals","men",390,380,380,360,390,270,220,230,200,170,160
"SE22 South Sweden","0 all sectors","234 Special education teaching professionals","women",1700,1700,1800,1800,1800,930,930,900,780,740,710
"SE22 South Sweden","0 all sectors","235 Other teaching professionals","men",580,710,760,690,..,..,860,1100,..,1100,990
"SE22 South Sweden","0 all sectors","235 Other teaching professionals","women",..,780,760,730,790,2100,2300,2400,2800,2700,2700
"SE22 South Sweden","0 all sectors","241 Business professionals","men",4600,4200,4000,4400,3600,4500,4600,5100,4600,4100,4700
"SE22 South Sweden","0 all sectors","241 Business professionals","women",5400,4800,4200,4900,5100,6100,6000,5800,5700,6200,6300
"SE22 South Sweden","0 all sectors","242 Legal professionals","men",..,..,..,..,590,760,..,930,..,..,860
"SE22 South Sweden","0 all sectors","242 Legal professionals","women",..,..,..,..,..,940,1100,1200,1100,1000,1400
"SE22 South Sweden","0 all sectors","243 Archivists, librarians and related information professionals","men",480,430,330,420,360,370,390,470,320,320,340
"SE22 South Sweden","0 all sectors","243 Archivists, librarians and related information professionals","women",1000,1000,880,990,960,950,880,910,850,860,840
"SE22 South Sweden","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","men",..,190,210,..,..,..,..,..,..,..,110
"SE22 South Sweden","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","women",..,170,180,120,170,..,110,150,..,..,140
"SE22 South Sweden","0 all sectors","245 Writers and creative or performing artists","men",1800,..,1800,1800,2300,1900,1800,2000,..,1500,1500
"SE22 South Sweden","0 all sectors","245 Writers and creative or performing artists","women",1900,..,1800,2000,2300,1900,1900,2200,1800,1800,1900
"SE22 South Sweden","0 all sectors","246 Religious professionals","men",320,280,270,270,270,270,250,260,240,220,210
"SE22 South Sweden","0 all sectors","246 Religious professionals","women",210,200,200,210,220,230,230,250,260,260,260
"SE22 South Sweden","0 all sectors","247 Public service administrative professionals","men",2000,1900,2000,2100,2300,1800,1800,1800,1900,1900,2000
"SE22 South Sweden","0 all sectors","247 Public service administrative professionals","women",2300,2400,2600,3000,3100,2600,2700,2800,3000,3100,3400
"SE22 South Sweden","0 all sectors","248 Administrative professionals of special-interest organisations","men",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","248 Administrative professionals of special-interest organisations","women",..,..,..,320,..,..,130,160,130,..,..
"SE22 South Sweden","0 all sectors","249 Psychologists, social work and related professionals","men",770,770,760,830,890,820,980,770,850,820,930
"SE22 South Sweden","0 all sectors","249 Psychologists, social work and related professionals","women",3000,3100,3300,3500,4000,3500,3700,3700,4100,4000,4200
"SE22 South Sweden","0 all sectors","311 Physical and engineering science technicians","men",12400,13800,13900,13700,12900,13800,12400,13000,14000,12400,12000
"SE22 South Sweden","0 all sectors","311 Physical and engineering science technicians","women",2600,2900,3000,2700,2800,2800,2600,2500,3000,2400,2400
"SE22 South Sweden","0 all sectors","312 Computer associate professionals","men",2600,2900,2700,2400,2500,3100,3700,4100,4100,3700,3600
"SE22 South Sweden","0 all sectors","312 Computer associate professionals","women",730,790,750,760,600,790,900,1000,1100,990,1100
"SE22 South Sweden","0 all sectors","313 Optical and electronic equipment operators","men",..,780,800,..,550,780,..,830,..,..,..
"SE22 South Sweden","0 all sectors","313 Optical and electronic equipment operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","314 Ship and aircraft controllers and technicians","men",520,420,..,250,180,..,..,340,..,..,..
"SE22 South Sweden","0 all sectors","314 Ship and aircraft controllers and technicians","women",140,120,..,..,..,..,150,120,..,..,110
"SE22 South Sweden","0 all sectors","315 Safety and quality inspectors","men",940,630,600,630,620,650,630,720,710,720,780
"SE22 South Sweden","0 all sectors","315 Safety and quality inspectors","women",230,..,..,160,..,140,130,170,190,210,260
"SE22 South Sweden","0 all sectors","321 Agronomy and forestry technicians","men",300,190,200,..,140,290,310,320,..,..,..
"SE22 South Sweden","0 all sectors","321 Agronomy and forestry technicians","women",130,..,..,..,..,..,..,130,140,130,110
"SE22 South Sweden","0 all sectors","322 Health associate professionals (except nursing)","men",420,490,450,450,470,620,..,640,710,720,630
"SE22 South Sweden","0 all sectors","322 Health associate professionals (except nursing)","women",3600,3600,3800,3500,3700,4400,4200,4500,..,3800,3800
"SE22 South Sweden","0 all sectors","323 Nursing associate professionals","men",460,510,490,..,520,950,940,970,1000,960,1000
"SE22 South Sweden","0 all sectors","323 Nursing associate professionals","women",4100,4300,4900,4800,4800,9000,8800,9000,9200,8800,8800
"SE22 South Sweden","0 all sectors","324 Life science technicians","men",240,130,110,150,140,150,160,150,170,210,190
"SE22 South Sweden","0 all sectors","324 Life science technicians","women",1700,1400,1300,1300,1400,1400,1300,1300,1300,1300,1300
"SE22 South Sweden","0 all sectors","331 Pre-primary education teaching associate professionals","men",820,890,880,920,860,880,910,960,1000,1100,1100
"SE22 South Sweden","0 all sectors","331 Pre-primary education teaching associate professionals","women",9500,9500,9800,10200,10100,10700,10800,10700,11000,11500,11300
"SE22 South Sweden","0 all sectors","332 Other teaching associate professionals","men",570,..,..,..,..,230,..,..,..,..,..
"SE22 South Sweden","0 all sectors","332 Other teaching associate professionals","women",460,..,..,..,..,..,..,180,..,..,..
"SE22 South Sweden","0 all sectors","341 Finance and sales associate professionals","men",11700,12700,13200,14700,15900,15500,14900,13900,14800,15500,15700
"SE22 South Sweden","0 all sectors","341 Finance and sales associate professionals","women",6000,6900,5700,7000,6600,7900,7900,8700,10400,9900,9500
"SE22 South Sweden","0 all sectors","342 Business services agents and trade brokers","men",1100,1100,1200,..,..,1500,..,..,1400,1300,1500
"SE22 South Sweden","0 all sectors","342 Business services agents and trade brokers","women",1300,1200,1300,1300,1300,1400,1700,1600,1600,1700,2000
"SE22 South Sweden","0 all sectors","343 Administrative associate professionals","men",2100,1400,1200,1300,1500,1500,1200,1500,1600,1700,2100
"SE22 South Sweden","0 all sectors","343 Administrative associate professionals","women",6100,4400,4500,4500,4800,6300,6800,6400,7000,7000,7000
"SE22 South Sweden","0 all sectors","344 Customs, tax and related government associate professionals","men",800,1100,880,910,820,730,840,810,760,780,730
"SE22 South Sweden","0 all sectors","344 Customs, tax and related government associate professionals","women",1800,2400,2100,2000,1800,1800,2000,2000,2000,2000,1900
"SE22 South Sweden","0 all sectors","345 Police officers and detectives","men",1700,1700,1700,1800,1500,1600,1700,1700,1700,1600,1700
"SE22 South Sweden","0 all sectors","345 Police officers and detectives","women",370,400,430,480,470,520,560,620,670,650,680
"SE22 South Sweden","0 all sectors","346 Social work associate professionals","men",1400,1300,1400,1300,1300,980,1000,1200,1400,..,..
"SE22 South Sweden","0 all sectors","346 Social work associate professionals","women",2500,2500,2600,2500,2600,2200,2300,3100,3100,3900,..
"SE22 South Sweden","0 all sectors","347 Artistic, entertainment and sports associate professionals","men",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","347 Artistic, entertainment and sports associate professionals","women",..,..,370,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","348 Religious associate professionals","men",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","348 Religious associate professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE22 South Sweden","0 all sectors","411 Office secretaries and data entry operators","men",..,..,..,..,..,170,..,..,..,160,130
"SE22 South Sweden","0 all sectors","411 Office secretaries and data entry operators","women",6200,5300,5800,5800,5300,5000,4700,5100,4300,3600,4200
"SE22 South Sweden","0 all sectors","412 Numerical clerks","men",..,520,..,550,620,540,590,490,640,..,..
"SE22 South Sweden","0 all sectors","412 Numerical clerks","women",8100,7400,6000,6800,5600,7300,7100,5900,5300,5600,5500
"SE22 South Sweden","0 all sectors","413 Stores and transport clerks","men",7200,5900,6300,6800,6800,7200,7700,8900,7000,7500,7200
"SE22 South Sweden","0 all sectors","413 Stores and transport clerks","women",1900,1400,1500,1700,1700,1500,..,..,1800,..,2100
"SE22 South Sweden","0 all sectors","414 Library and filing clerks","men",170,190,200,150,..,..,..,..,..,100,100
