"region","sector","occuptional  (SSYK 2012)","sex","2014","2015","2016","2017","2018"
"SE21 Småland and islands","0 all sectors","622 Aquaculture and fishery workers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","711 Carpenters, bricklayers and construction workers","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","711 Carpenters, bricklayers and construction workers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","men",..,..,760,..,770
"SE21 Småland and islands","0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","713 Painters, Lacquerers, Chimney-sweepers and related trades workers","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","713 Painters, Lacquerers, Chimney-sweepers and related trades workers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","721 Sheet and structural metal workers, moulders and welders, and related workers","men",..,2900,3800,3100,3600
"SE21 Småland and islands","0 all sectors","721 Sheet and structural metal workers, moulders and welders, and related workers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","722 Blacksmiths, toolmakers and related trades workers","men",6900,8100,9500,13200,10700
"SE21 Småland and islands","0 all sectors","722 Blacksmiths, toolmakers and related trades workers","women",1500,1800,1500,2100,1800
"SE21 Småland and islands","0 all sectors","723 Machinery mechanics and fitters","men",6200,5700,..,..,5400
"SE21 Småland and islands","0 all sectors","723 Machinery mechanics and fitters","women",..,..,..,..,330
"SE21 Småland and islands","0 all sectors","731 Precision-instrument makers and handicraft workers","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","731 Precision-instrument makers and handicraft workers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","732 Printing trades workers","men",530,630,680,640,480
"SE21 Småland and islands","0 all sectors","732 Printing trades workers","women",..,170,190,..,..
"SE21 Småland and islands","0 all sectors","741 Electrical equipment installers and repairers","men",1900,2000,2100,1700,1600
"SE21 Småland and islands","0 all sectors","741 Electrical equipment installers and repairers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","742 Electronics and telecommunications installers and repairers","men",130,..,..,..,..
"SE21 Småland and islands","0 all sectors","742 Electronics and telecommunications installers and repairers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","752 Wood treaters, cabinet-makers and related trades workers","men",1700,..,..,..,..
"SE21 Småland and islands","0 all sectors","752 Wood treaters, cabinet-makers and related trades workers","women",..,..,300,..,330
"SE21 Småland and islands","0 all sectors","753 Tailors, upholsterers and leather craftsmen","men",170,..,..,..,..
"SE21 Småland and islands","0 all sectors","753 Tailors, upholsterers and leather craftsmen","women",200,..,..,..,..
"SE21 Småland and islands","0 all sectors","761 Butchers, bakers and food processors","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","761 Butchers, bakers and food processors","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","811 Mining and mineral processing plant operators","men",..,..,..,..,130
"SE21 Småland and islands","0 all sectors","811 Mining and mineral processing plant operators","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","812 Metal processing and finishing plant operators","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","812 Metal processing and finishing plant operators","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","813 Machine operators, chemical and pharmaceutical products","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","813 Machine operators, chemical and pharmaceutical products","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","814 Machine operators, rubber, plastic and paper products","men",2200,..,1800,2000,1900
"SE21 Småland and islands","0 all sectors","814 Machine operators, rubber, plastic and paper products","women",940,1100,850,1000,880
"SE21 Småland and islands","0 all sectors","815 Machine operators, textile, fur and leather products","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","815 Machine operators, textile, fur and leather products","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","816 Machine operators, food and related products","men",..,..,..,..,880
"SE21 Småland and islands","0 all sectors","816 Machine operators, food and related products","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","817 Wood processing and papermaking plant operators","men",1900,1600,2100,2100,..
"SE21 Småland and islands","0 all sectors","817 Wood processing and papermaking plant operators","women",280,250,320,360,..
"SE21 Småland and islands","0 all sectors","818 Other stationary plant and machine operators","men",490,..,650,620,540
"SE21 Småland and islands","0 all sectors","818 Other stationary plant and machine operators","women",250,260,270,200,..
"SE21 Småland and islands","0 all sectors","819 Process control technicians","men",1400,1500,1500,1500,1500
"SE21 Småland and islands","0 all sectors","819 Process control technicians","women",..,110,130,140,..
"SE21 Småland and islands","0 all sectors","821 Assemblers","men",7900,7700,9400,7600,9300
"SE21 Småland and islands","0 all sectors","821 Assemblers","women",2700,2500,3400,3100,3100
"SE21 Småland and islands","0 all sectors","831 Train operators and related workers","men",..,..,..,170,190
"SE21 Småland and islands","0 all sectors","831 Train operators and related workers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","832 Car, van and motorcycle drivers","men",..,300,..,..,..
"SE21 Småland and islands","0 all sectors","832 Car, van and motorcycle drivers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","833 Heavy truck and bus drivers","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","833 Heavy truck and bus drivers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","834 Mobile plant operators","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","834 Mobile plant operators","women",..,190,160,..,160
"SE21 Småland and islands","0 all sectors","835 Ships deck crews and related workers","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","835 Ships deck crews and related workers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","911 Cleaners and helpers","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","911 Cleaners and helpers","women",5500,7900,6100,..,..
"SE21 Småland and islands","0 all sectors","912 Washers, window cleaners and other cleaning workers","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","912 Washers, window cleaners and other cleaning workers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","921 Berry pickers and planters","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","921 Berry pickers and planters","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","931 Construction labourers","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","931 Construction labourers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","932 Manufacturing labourers","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","932 Manufacturing labourers","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","933 Dockers and ground personnel","men",..,..,410,..,..
"SE21 Småland and islands","0 all sectors","933 Dockers and ground personnel","women",..,..,130,..,170
"SE21 Småland and islands","0 all sectors","941 Fast-food workers, food preparation assistants","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","941 Fast-food workers, food preparation assistants","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","952 Street and market vendors","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","952 Street and market vendors","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","961 Recycling collectors","men",370,530,..,..,..
"SE21 Småland and islands","0 all sectors","961 Recycling collectors","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","962 Newspaper distributors, janitors and other service workers","men",2000,2000,2500,1900,2500
"SE21 Småland and islands","0 all sectors","962 Newspaper distributors, janitors and other service workers","women",..,1300,1300,..,1300
"SE21 Småland and islands","0 all sectors","0001 Other professions","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","0001 Other professions","women",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","0002 occupations unidentifiable","men",..,..,..,..,..
"SE21 Småland and islands","0 all sectors","0002 occupations unidentifiable","women",..,..,..,..,..
"SE22 South Sweden","0 all sectors","011 Commissioned armed forces officers","men",130,230,..,..,..
"SE22 South Sweden","0 all sectors","011 Commissioned armed forces officers","women",..,..,..,..,..
"SE22 South Sweden","0 all sectors","021 Non-commissioned armed forces officers","men",290,120,..,..,..
"SE22 South Sweden","0 all sectors","021 Non-commissioned armed forces officers","women",..,..,..,..,..
"SE22 South Sweden","0 all sectors","031 Armed forces occupations, other ranks","men",730,540,..,..,..
"SE22 South Sweden","0 all sectors","031 Armed forces occupations, other ranks","women",..,..,..,..,..
"SE22 South Sweden","0 all sectors","111 Legislators and senior officials","men",..,180,..,..,..
"SE22 South Sweden","0 all sectors","111 Legislators and senior officials","women",140,130,140,..,..
"SE22 South Sweden","0 all sectors","112 Managing directors and chief executives","men",..,2500,..,..,..
"SE22 South Sweden","0 all sectors","112 Managing directors and chief executives","women",..,..,..,..,..
"SE22 South Sweden","0 all sectors","121 Finance managers","men",950,1100,960,880,1100
"SE22 South Sweden","0 all sectors","121 Finance managers","women",720,790,..,..,1100
"SE22 South Sweden","0 all sectors","122 Human resource managers","men",310,..,..,240,250
"SE22 South Sweden","0 all sectors","122 Human resource managers","women",600,..,..,430,520
"SE22 South Sweden","0 all sectors","123 Administration and planning managers","men",910,850,850,740,500
"SE22 South Sweden","0 all sectors","123 Administration and planning managers","women",510,470,..,500,340
"SE22 South Sweden","0 all sectors","124 Information, communication and public relations managers","men",..,..,..,..,..
"SE22 South Sweden","0 all sectors","124 Information, communication and public relations managers","women",160,200,220,..,..
"SE22 South Sweden","0 all sectors","125 Sales and marketing managers","men",2700,2900,2600,..,..
"SE22 South Sweden","0 all sectors","125 Sales and marketing managers","women",..,..,..,710,700
"SE22 South Sweden","0 all sectors","129 Administration and service managers not elsewhere classified","men",1400,1200,1400,..,..
